t,x,y,commanded_pitch,actual_pitch,airspeed
0.9800000000000006,75.0026065726697,-1.3033510126985264,14.999999999999998,9.2234201010493,76.48020666240616
0.9900000000000007,75.76741882572011,-1.3165688008391112,14.999999999999998,9.305022310310605,76.49264620467596
1.0000000000000007,76.53235874009417,-1.3295598187494775,14.999999999999998,9.385671853579819,76.50502200175649
1.0100000000000007,77.2974256955097,-1.3423192724946986,14.999999999999998,9.46536950490904,76.51733463266171
1.0200000000000007,78.06261907191232,-1.354842454562422,14.999999999999998,9.544116423093625,76.52958469634812
1.0300000000000007,78.8279382496945,-1.3671247434619997,14.999999999999998,9.621914137029794,76.54177281078587
1.0400000000000007,79.59338260991044,-1.3791616032978622,14.999999999999998,9.698764531448328,76.55389961204459
1.0500000000000007,80.35895153448679,-1.3909485833182211,14.999999999999998,9.774669833016931,76.56596575339415
1.0600000000000007,81.124644406429,-1.4024813174401687,14.999999999999998,9.849632596803854,76.57797190442079
1.0700000000000007,81.89046061002333,-1.413755523752205,14.999999999999998,9.923655693095096,76.58991875015894
1.0800000000000007,82.65639953103455,-1.4247670039952114,14.999999999999998,9.99674229455835,76.60180699023914
1.0900000000000007,83.42246055689922,-1.4355116430228512,14.999999999999998,10.068895863746306,76.61363733805237
1.1000000000000008,84.18864307691447,-1.4459854082423644,14.999999999999998,10.140120140932282,76.62541051993082
1.1100000000000008,84.95494648242243,-1.4561843490366908,14.999999999999998,10.210419132271564,76.63712727434564
1.1200000000000008,85.72137016699014,-1.4661045961688381,14.999999999999998,10.279797098281259,76.64878835112152
1.1300000000000008,86.48791352658498,-1.4757423611693856,14.999999999999998,10.348258542632347,76.66039451066858
1.1400000000000008,87.25457595974561,-1.4850939357079893,14.999999999999998,10.415808201247131,76.6719465232314
1.1500000000000008,88.02135686774847,-1.4941556909497358,14.999999999999998,10.482451031695787,76.68344516815554
1.1600000000000008,88.78825565476973,-1.5029240768971666,14.999999999999998,10.548192202885529,76.69489123317143
1.1700000000000008,89.55527172804277,-1.5113956217187727,14.999999999999998,10.6130370850362,76.70628551369578
1.1800000000000008,90.32240449801121,-1.5195669310647413,14.999999999999998,10.676991239936193,76.7176288121505
1.1900000000000008,91.08965337847746,-1.52743468737071,14.999999999999998,10.74006041147261,76.72892193729915
1.2000000000000008,91.85701778674682,-1.5349956491502679,14.999999999999998,10.802250516429698,76.74016570360095
1.2100000000000009,92.62449714376713,-1.5422466502769179,14.999999999999998,10.86356763554983,76.75136093058202
1.2200000000000009,93.39209087426407,-1.549184599256201,14.999999999999998,10.924018004851153,76.76250844222434
1.2300000000000009,94.15979840687206,-1.5558064784886547,14.999999999999998,10.98360800719642,76.77360906637169
1.2400000000000009,94.92761917426074,-1.562109343524267,14.999999999999998,11.042344164107393,76.784663634153
1.2500000000000009,95.69555261325726,-1.5680903223090619,14.999999999999998,11.100233127819294,76.79567297942278
1.260000000000001,96.46359816496417,-1.5737466144244388,14.999999999999998,11.157281673570166,76.8066379382184
1.270000000000001,97.2317552748731,-1.5790754903198654,14.999999999999998,11.21349669211966,76.8175593482344
1.280000000000001,98.00002339297427,-1.5840742905395082,14.999999999999998,11.268885182492218,76.82843804831316
1.290000000000001,98.76840197386176,-1.5887404249433672,14.999999999999998,11.323454244939683,76.83927487795236
1.300000000000001,99.53689047683471,-1.5930713719234622,14.999999999999998,11.377211074118012,76.85007067682858
1.310000000000001,100.30548836599442,-1.5970646776156037,14.999999999999998,11.430162952473642,76.86082628433705
1.320000000000001,101.07419511033739,-1.600717955107263,14.999999999999998,11.4823172438344,76.87154253914734
1.330000000000001,101.84301018384443,-1.6040288836420387,14.999999999999998,11.53368138720034,76.8822202787747
1.340000000000001,102.61193306556582,-1.606995207821205,14.999999999999998,11.584262890729834,76.89286033916693
1.350000000000001,103.38096323970255,-1.6096147368028073,14.999999999999998,11.634069325916576,76.9034635543065
1.360000000000001,104.15010019568378,-1.6118853434987548,14.999999999999998,11.683108321952727,76.91403075582758
1.370000000000001,104.9193434282405,-1.6138049637703522,14.999999999999998,11.731387560274015,76.92456277264803
1.380000000000001,105.68869243747551,-1.6153715956226864,14.999999999999998,11.778914769282503,76.93506043061569
1.390000000000001,106.45814672892968,-1.61658329839828,14.999999999999998,11.825697719242758,76.94552455216915
1.400000000000001,107.22770581364465,-1.6174381919704026,14.999999999999998,11.87174421734725,76.95595595601236
1.410000000000001,107.99736920822203,-1.617934455936421,14.999999999999998,11.917062102947032,76.96635545680307
1.420000000000001,108.767136434879,-1.618070328811554,14.999999999999998,11.961659242943554,76.97672386485478
1.430000000000001,109.53700702150064,-1.617844107223384,14.999999999999998,12.0055435273379,76.98706198585181
1.440000000000001,110.30698050168873,-1.6172541451074665,14.999999999999998,12.048722864933499,76.99737062057741
1.450000000000001,111.07705641481552,-1.6162988529420925,14.97826702150606,12.091196485997083,77.007650565458
1.460000000000001,111.84723430615918,-1.6149766974686595,14.999999999999998,12.13298133829811,77.01790262073318
1.470000000000001,112.6175137268389,-1.6132862003081223,14.999999999999998,12.174085354625308,77.02812757060359
1.480000000000001,113.38789423385087,-1.6112259371648192,14.999999999999998,12.2145164710032,77.03832619341205
1.490000000000001,114.1583753901174,-1.6087945371061145,14.958075914487885,12.254265853470624,77.04849926299943
1.500000000000001,114.92895676469905,-1.6059906827781911,14.999999999999998,12.293358821729985,77.058647564777
1.5100000000000011,115.699637932618,-1.6028131084903752,14.999999999999998,12.331803284856864,77.06877185756096
1.5200000000000011,116.47041847489133,-1.5992605994731983,14.976649627598913,12.36959780175583,77.07887289442466
1.5300000000000011,117.24129797865511,-1.5953319916597866,14.999999999999998,12.406759942844037,77.08895143160579
1.5400000000000011,118.01227603706849,-1.5910261702817041,14.999999999999998,12.443297569278295,77.09900820714951
1.5500000000000012,118.78335224933278,-1.586342069111084,14.992689829376934,12.47921559940236,77.10904395229075
1.5600000000000012,119.55452622073749,-1.58127866986967,14.999999999999998,12.514524886008605,77.11905939415992
1.5700000000000012,120.32579756263512,-1.575835001269793,14.999999999999998,12.549233223185047,77.12905524900468
1.5800000000000012,121.09716589244981,-1.5700101382570968,14.999999999999998,12.583348378442485,77.139032225601
1.5900000000000012,121.8686308336984,-1.5638032013242522,14.962655399128883,12.61686315245675,77.1489910265709
1.6000000000000012,122.64019201616183,-1.557213356660578,14.999999999999998,12.649800740957591,77.1589323628225
1.6100000000000012,123.41184907569884,-1.5502398144030083,14.999999999999998,12.682168803676854,77.16885691941555
1.6200000000000012,124.18360165425615,-1.542881827947624,14.973320679034474,12.713964293248386,77.17876537458555
1.6300000000000012,124.95544939998648,-1.5351386938601188,14.999999999999998,12.745205861777135,77.18865841005903
1.6400000000000012,125.7273919671082,-1.5270097504312568,14.999999999999998,12.775901046919588,77.19853668663407
1.6500000000000012,126.49942901590597,-1.5184943769906991,14.98189939345712,12.806050105095625,77.20840085775613
1.6600000000000013,127.27156021280445,-1.5095919936292235,14.999999999999998,12.835667997362236,77.2182515765145
1.6700000000000013,128.0437852302649,-1.5003020600034573,14.999999999999998,12.864762126412534,77.22808947905745
1.6800000000000013,128.81610374677726,-1.4906240746561947,14.988513660506307,12.893335254488285,77.23791519378527
1.6900000000000013,129.58851544689878,-1.4805575745982558,14.999999999999998,12.921399454841401,77.24772934578925
1.7000000000000013,130.36102002117843,-1.4701021343103804,14.999999999999998,12.948961983627244,77.25753254632065
1.7100000000000013,131.1336171661419,-1.4592573650739575,14.993279981999585,12.976027358814171,77.26732539861183
1.7200000000000013,131.90630658430342,-1.4480229144575316,14.999999999999998,13.002605521997367,77.27710850047525
1.7300000000000013,132.6790879841096,-1.4363984654667072,14.999999999999998,13.028703572444032,77.28688243814385
1.7400000000000013,133.45196107991856,-1.4243837358889524,14.996309426918607,13.054327079362308,77.29664778967674
1.7500000000000013,134.22492559199304,-1.4119784777270161,14.999999999999998,13.079484563912875,77.30640512639323
1.7600000000000013,134.99798124645565,-1.3991824764505272,14.999999999999998,13.104182959263838,77.3161550094985
1.7700000000000014,135.77112777526295,-1.3859955503582881,14.997707813430848,13.128428224802155,77.32589799197675
1.7800000000000014,136.5443649161882,-1.3724175499982563,14.999999999999998,13.152228129647858,77.3356346194942
1.7900000000000014,137.3176924127796,-1.3584483574772228,14.999999999999998,13.175589432718645,77.34536542831769
1.8000000000000014,138.09111001433087,-1.3440878858437881,14.997575889060943,13.198517863839474,77.35509094654587
1.8100000000000014,138.8646174758608,-1.3293360785320643,14.999999999999998,13.221021067682747,77.36481169507537
1.8200000000000014,139.6382145580674,-1.3141929086884108,14.999999999999998,13.243105621748827,77.37452818541092
1.8300000000000014,140.41190102729556,-1.2986583785780565,14.99600950864133,13.264776445849819,77.38424092103453
1.8400000000000014,141.18567665552095,-1.2827325190873238,14.999999999999998,13.286041648960715,77.39395039899013
1.8500000000000014,141.95954122029258,-1.2664153890288539,14.999999999999998,13.30690762091129,77.40365710627253
1.8600000000000014,142.73349450469868,-1.24970707457464,14.993099809715014,13.327377928383983,77.41336152208478
1.8700000000000014,143.507536297362,-1.2326076888493196,14.999999999999998,13.347461696453509,77.42306412055964
1.8800000000000014,144.28166639236358,-1.2151173711776768,14.999999999999998,13.367165121872615,77.43276536450006
1.8900000000000015,145.05588458920792,-1.1972362865466513,14.988933385103048,13.386489910528677,77.44246570922692
1.9000000000000015,145.8301906928363,-1.1789646253201167,14.999999999999998,13.405446720261939,77.45216560691998
1.9100000000000015,146.6045845135252,-1.1603026023946759,14.999999999999998,13.424041550125636,77.46186549656507
1.9200000000000015,147.37906586685156,-1.1412504566930324,14.983592452386617,13.442273771186889,77.47156581004793
1.9300000000000015,148.15363457373047,-1.1218084510286461,14.999999999999998,13.460156057341466,77.48126697856316
1.9400000000000015,148.92829046028177,-1.101976871137967,14.999999999999998,13.477694206045358,77.49096941770252
1.9500000000000015,149.7030333577965,-1.08175602520738,14.97715502008799,13.494884811419599,77.50067353640581
1.9600000000000015,150.47786310280483,-1.0611462439142114,14.999999999999998,13.511743015019364,77.51037974585371
1.9700000000000015,151.25277953690482,-1.0401478793055692,14.999999999999998,13.528274409474983,77.52008843870767
1.9800000000000015,152.02778250673086,-1.0187613043609076,14.969695050366456,13.544472400062148,77.52980000148561
1.9900000000000015,152.80287186405764,-0.9969869132340452,14.999999999999998,13.560355017539335,77.53951482632354
2.0000000000000013,153.57804746558517,-0.9748251199506941,14.999999999999998,13.575927647099673,77.54923328345006
2.010000000000001,154.35330917291003,-0.9522763580085438,14.9612826180748,13.591180121895423,77.55895573751361
2.020000000000001,155.12865685267093,-0.9293410808432266,14.999999999999998,13.606133754935131,77.56868256256801
2.0300000000000007,155.90409037628618,-0.9060197603255888,14.996221376461158,13.620792210481623,77.5784141070855
2.0400000000000005,156.6796096199252,-0.882312886401147,14.999999999999998,13.635162166912961,77.58815071425074
2.0500000000000003,157.45521446443968,-0.8582209665426338,14.999999999999998,13.649248669658046,77.59789271860267
2.06,158.23090479532186,-0.8337445253376662,14.986367022074914,13.663051246783073,77.60764044848722
2.07,159.006680502725,-0.808884104385369,14.999999999999998,13.676580469799735,77.61739423136929
2.0799999999999996,159.78254148133777,-0.7836402615010527,14.999999999999998,13.689841187113249,77.62715438154035
2.0899999999999994,160.55848763034712,-0.7580135703441965,14.975728086838812,13.70282847491699,77.63692120776464
2.099999999999999,161.3345188535121,-0.732004620591148,14.999999999999998,13.715557121678227,77.64669502265996
2.109999999999999,162.1106350589769,-0.7056140168702995,14.999999999999998,13.728031777156106,77.65647612078783
2.1199999999999988,162.88683615923873,-0.678842378431875,14.96436068836519,13.740242772913133,77.66626479188695
2.1299999999999986,163.66312207127982,-0.6516903396142444,14.999999999999998,13.752209415370586,77.67606133458416
2.1399999999999983,164.43949271631615,-0.6241585484974188,14.995834276021569,13.763934488181219,77.68586602440767
2.149999999999998,165.21594801976985,-0.5962476666247467,14.999999999999998,13.775424107743381,77.69567913264483
2.159999999999998,165.99248791119638,-0.5679583685170972,14.999999999999998,13.78668260024959,77.70550092265809
2.1699999999999977,166.76911232424345,-0.539291341338501,14.983369043106824,13.797707578967538,77.71533165263949
2.1799999999999975,167.54582119668748,-0.5102472849364378,14.999999999999998,13.808510147019632,77.72517158202899
2.1899999999999973,168.32261447028847,-0.4808269110350277,14.999999999999998,13.819094443876212,77.7350209565963
2.199999999999997,169.0994920907554,-0.45103094294439006,14.970309183517942,13.829452673402228,77.74488001771144
2.209999999999997,169.8764540078505,-0.42086011593386796,14.999999999999998,13.83960117110471,77.75474901371565
2.2199999999999966,170.65350017516803,-0.3903151760884682,14.99956935337782,13.849543716488697,77.76462817329306
2.2299999999999964,171.43063055008827,-0.3593968799893819,14.999999999999998,13.859284382107994,77.77451771996674
2.239999999999996,172.20784509372663,-0.3281059943780342,14.999999999999998,13.86882700435649,77.78441787178967
2.249999999999996,172.98514377089253,-0.29644329586546125,14.985615897800116,13.878169609040206,77.79432884220665
2.259999999999996,173.76252655011606,-0.2644095709659199,14.999999999999998,13.887321884879617,77.80425084558195
2.2699999999999956,174.53999340351572,-0.23200561539753214,14.999999999999998,13.896287493408888,77.81418408437158
2.2799999999999954,175.3175443067648,-0.1992322338368524,14.971179789196592,13.905058512606436,77.82412875724083
2.289999999999995,176.0951792391942,-0.16609024031725556,14.999999999999998,13.913650446649955,77.83408507003519
2.299999999999995,176.87289818357604,-0.13258045715563468,14.998443698609119,13.922066158792934,77.84405321011506
2.3099999999999947,177.6507011260847,-0.09870371470490438,14.999999999999998,13.93030972645421,77.85403336078447
2.3199999999999945,178.42858805624107,-0.06446085103171198,14.999999999999998,13.93838452765684,77.86402569997406
2.3299999999999943,179.20655896687407,-0.02985271167460781,14.983284371090788,13.94628720133295,77.87403040172764
2.339999999999994,179.98461385416246,0.0051198502225261455,14.999999999999998,13.954027953093965,77.88404764256957
2.349999999999994,180.76275271748926,0.04045597463097482,14.999999999999998,13.961609997695906,77.89407758666457
2.3599999999999937,181.54097555941195,0.07615479483270465,14.967735514411377,13.969023592887352,77.9041203951393
2.3699999999999934,182.31928238578752,0.11221543689651708,14.999999999999998,13.976285233133272,77.91417623827355
2.3799999999999932,183.09767320553775,0.14863702079434885,14.99318871761621,13.983395244514032,77.92424526712114
2.389999999999993,183.8761480306405,0.18541866048082634,14.999999999999998,13.990359453146745,77.93432763146095
2.399999999999993,184.6547068760445,0.22255946431836,14.999999999999998,13.997180808710976,77.94442347381164
2.4099999999999926,185.43334975963646,0.26005853526592404,14.977057870763277,14.003853035672224,77.95453293364848
2.4199999999999924,186.21207670231942,0.2979149705553445,14.999999999999998,14.010388502705803,77.96465615605402
2.429999999999992,186.99088772783094,0.3361278625430696,14.999999999999998,14.016790007390767,77.97479327143773
2.439999999999992,187.76978286271952,0.37469629885178135,14.960614418801098,14.023044546438753,77.98494440803395
2.4499999999999917,188.54876213651247,0.41361936163572655,14.999999999999998,14.02917115977445,77.99510970666563
2.4599999999999915,189.32782558144265,0.4528961288369774,14.984415118143678,14.035166257972055,78.00528928657931
2.4699999999999913,190.10697323249013,0.49252567401535957,14.999999999999998,14.041038904579164,78.01548326991555
2.479999999999991,190.88620512724574,0.5325070669762852,14.999999999999998,14.046791649259273,78.0256917680024
2.489999999999991,191.66552130588627,0.5728393739028449,14.96750589546821,14.052414000404536,78.0359148900612
2.4999999999999907,192.44492181130835,0.6135216567646236,14.999999999999998,14.05792189780872,78.0461527553442
2.5099999999999905,193.22440668889465,0.6545529743759825,14.990343554243475,14.063313887083506,78.0564054649372
2.5199999999999902,194.00397598652586,0.6959323823473071,14.999999999999998,14.068596339573432,78.0666731206895
2.52999999999999,194.78362975448178,0.7376589335296855,14.999999999999998,14.073771576694424,78.07695581677423
2.53999999999999,195.56336804541573,0.7797316781368694,14.973029783899598,14.07883109103017,78.0872536453543
2.5499999999999896,196.34319091446167,0.8221496632666153,14.999999999999998,14.083788308867412,78.09756670662114
2.5599999999999894,197.12309841903243,0.8649119337975153,14.994951211113401,14.088643401323909,78.10789508537192
2.569999999999989,197.90309061880896,0.9080175324316471,14.999999999999998,14.093400613988013,78.11823886557002
2.579999999999989,198.68316757567138,0.9514654999938391,14.999999999999998,14.098062058065183,78.12859812597395
2.5899999999999888,199.4633293536731,0.9952548755428682,14.977285514676188,14.10262072098431,78.13897294345394
2.5999999999999885,200.24357601912777,1.0393846959765631,14.999999999999998,14.107088059283045,78.14936340141625
2.6099999999999883,201.02390764043287,1.0838539968010505,14.998332254443534,14.111465396132008,78.1597695700581
2.619999999999988,201.8043242880425,1.128661812236966,14.999999999999998,14.11575537716966,78.17019151763583
2.629999999999988,202.58482603442118,1.17380717540839,14.999999999999998,14.119959919880563,78.18062930905953
2.6399999999999877,203.36541295401844,1.2192891184426133,14.980359606373037,14.124073050255038,78.19108300749627
2.6499999999999875,204.14608512334155,1.2651066721321405,14.999999999999998,14.128104761415244,78.20155268162738
2.6599999999999873,204.92684262079837,1.311258866606724,14.999999999999998,14.132056858952556,78.21203838859047
2.669999999999987,205.70768552668255,1.3577447313857194,14.962221488915503,14.135916003308383,78.22254018464895
2.679999999999987,206.48861392334797,1.4045632945915203,14.999999999999998,14.139699601646692,78.2330581390686
2.6899999999999866,207.26962789494823,1.4517135840724622,14.98194376467983,14.14340212314169,78.24359230205069
2.6999999999999864,208.0507275275034,1.4991946270859842,14.999999999999998,14.147032716212168,78.2541427288987
2.709999999999986,208.83191290875413,1.5470054509110298,14.999999999999998,14.150593002143124,78.26470946439962
2.719999999999986,209.61318412814836,1.5951450828863667,14.963557978603138,14.154069994412755,78.27529255266143
2.7299999999999858,210.39454127701168,1.6436125496398581,14.999999999999998,14.157480367048981,78.285892050441
2.7399999999999856,211.1759844482956,1.6924068781607562,14.982494100038672,14.160818633729553,78.29650799633846
2.7499999999999853,211.95751373664388,1.7415270954804827,14.999999999999998,14.164093541665368,78.30714043404419
